       1     8400 ./traj_segs/000171/000015
     252     8400 ./traj_segs/000098/000019
     253     8400 ./traj_segs/000098/000038
     254     8400 ./traj_segs/000098/000032
     256     8400 ./traj_segs/000098/000004
     257     8400 ./traj_segs/000098/000036
     255     8400 ./traj_segs/000098/000000
     259     8400 ./traj_segs/000098/000025
     260     8400 ./traj_segs/000098/000028
     261     8400 ./traj_segs/000098/000022
     258     8400 ./traj_segs/000098/000017
     262     8400 ./traj_segs/000098/000010
     263     8400 ./traj_segs/000098/000031
     265     8400 ./traj_segs/000098/000009
     266     8400 ./traj_segs/000039/000004
     267     8400 ./traj_segs/000039/000041
     268     8400 ./traj_segs/000039/000036
     269     8400 ./traj_segs/000039/000017
     270     8400 ./traj_segs/000039/000025
     264     8400 ./traj_segs/000098/000003
     271     8400 ./traj_segs/000039/000022
     272     8400 ./traj_segs/000039/000028
     273     8400 ./traj_segs/000039/000010
     274     8400 ./traj_segs/000039/000031
     275     8400 ./traj_segs/000039/000009
     276     8400 ./traj_segs/000039/000003
     277     8400 ./traj_segs/000039/000007
     278     8400 ./traj_segs/000039/000035
     279     8400 ./traj_segs/000039/000042
     280     8400 ./traj_segs/000039/000014
     282     8400 ./traj_segs/000039/000021
     281     8400 ./traj_segs/000039/000026
     284     8400 ./traj_segs/000039/000013
     283     8400 ./traj_segs/000039/000019
     288     8400 ./traj_segs/000039/000030
     286     8400 ./traj_segs/000039/000038
     285     8400 ./traj_segs/000039/000032
     287     8400 ./traj_segs/000039/000000
     289     8400 ./traj_segs/000039/000002
     291     8400 ./traj_segs/000039/000029
     292     8400 ./traj_segs/000039/000023
     293     8400 ./traj_segs/000039/000011
     290     8400 ./traj_segs/000039/000008
     294     8400 ./traj_segs/000039/000016
     297     8400 ./traj_segs/000039/000037
     295     8400 ./traj_segs/000039/000024
     298     8400 ./traj_segs/000039/000040
     296     8400 ./traj_segs/000039/000005
     300     8400 ./traj_segs/000039/000033
     301     8400 ./traj_segs/000039/000044
     299     8400 ./traj_segs/000039/000039
     302     8400 ./traj_segs/000039/000001
     303     8400 ./traj_segs/000039/000020
     304     8400 ./traj_segs/000039/000012
     306     8400 ./traj_segs/000039/000015
     307     8400 ./traj_segs/000039/000027
     305     8400 ./traj_segs/000039/000018
     309     8400 ./traj_segs/000039/000043
     308     8400 ./traj_segs/000039/000006
     310     8400 ./traj_segs/000039/000034
     313     8400 ./traj_segs/000134/000018
     312     8400 ./traj_segs/000134/000012
     311     8400 ./traj_segs/000134/000020
     316     8400 ./traj_segs/000134/000044
     314     8400 ./traj_segs/000134/000039
     315     8400 ./traj_segs/000134/000033
     318     8400 ./traj_segs/000134/000006
     319     8400 ./traj_segs/000134/000049
     317     8400 ./traj_segs/000134/000001
     320     8400 ./traj_segs/000134/000043
     322     8400 ./traj_segs/000134/000015
     323     8400 ./traj_segs/000134/000027
     324     8400 ./traj_segs/000134/000029
     321     8400 ./traj_segs/000134/000034
     325     8400 ./traj_segs/000134/000023
     326     8400 ./traj_segs/000134/000011
     327     8400 ./traj_segs/000134/000047
     329     8400 ./traj_segs/000134/000002
     331     8400 ./traj_segs/000134/000005
     328     8400 ./traj_segs/000134/000030
     330     8400 ./traj_segs/000134/000008
     332     8400 ./traj_segs/000134/000037
     333     8400 ./traj_segs/000134/000040
     336     8400 ./traj_segs/000134/000014
     334     8400 ./traj_segs/000134/000016
     335     8400 ./traj_segs/000134/000024
     337     8400 ./traj_segs/000134/000026
     338     8400 ./traj_segs/000134/000007
     340     8400 ./traj_segs/000134/000042
     341     8400 ./traj_segs/000134/000048
     339     8400 ./traj_segs/000134/000035
     342     8400 ./traj_segs/000134/000045
     343     8400 ./traj_segs/000134/000032
     345     8400 ./traj_segs/000134/000000
     344     8400 ./traj_segs/000134/000038
     347     8400 ./traj_segs/000134/000019
     346     8400 ./traj_segs/000134/000021
     348     8400 ./traj_segs/000134/000013
     349     8400 ./traj_segs/000134/000017
     352     8400 ./traj_segs/000134/000041
     350     8400 ./traj_segs/000134/000025
     353     8400 ./traj_segs/000134/000036
     354     8400 ./traj_segs/000134/000031
     355     8400 ./traj_segs/000134/000046
     356     8400 ./traj_segs/000134/000009
     351     8400 ./traj_segs/000134/000004
     357     8400 ./traj_segs/000134/000003
     358     8400 ./traj_segs/000134/000022
     359     8400 ./traj_segs/000134/000028
     362     8400 ./traj_segs/000143/000026
     361     8400 ./traj_segs/000143/000014
     360     8400 ./traj_segs/000134/000010
     363     8400 ./traj_segs/000143/000007
     365     8400 ./traj_segs/000143/000042
     364     8400 ./traj_segs/000143/000035
     366     8400 ./traj_segs/000143/000032
     367     8400 ./traj_segs/000143/000038
     369     8400 ./traj_segs/000143/000021
     368     8400 ./traj_segs/000143/000000
     370     8400 ./traj_segs/000143/000019
     371     8400 ./traj_segs/000143/000013
     373     8400 ./traj_segs/000143/000025
     374     8400 ./traj_segs/000143/000004
     376     8400 ./traj_segs/000143/000036
     377     8400 ./traj_segs/000143/000031
     375     8400 ./traj_segs/000143/000041
     372     8400 ./traj_segs/000143/000017
     378     8400 ./traj_segs/000143/000009
     380     8400 ./traj_segs/000143/000022
     381     8400 ./traj_segs/000143/000028
     382     8400 ./traj_segs/000143/000010
     383     8400 ./traj_segs/000143/000020
     385     8400 ./traj_segs/000143/000018
     384     8400 ./traj_segs/000143/000012
     379     8400 ./traj_segs/000143/000003
     388     8400 ./traj_segs/000143/000044
     387     8400 ./traj_segs/000143/000033
     389     8400 ./traj_segs/000143/000001
     390     8400 ./traj_segs/000143/000006
     391     8400 ./traj_segs/000143/000043
     392     8400 ./traj_segs/000143/000034
     395     8400 ./traj_segs/000143/000029
     394     8400 ./traj_segs/000143/000027
     393     8400 ./traj_segs/000143/000015
     386     8400 ./traj_segs/000143/000039
     396     8400 ./traj_segs/000143/000023
     397     8400 ./traj_segs/000143/000011
     398     8400 ./traj_segs/000143/000030
     399     8400 ./traj_segs/000143/000002
     402     8400 ./traj_segs/000143/000037
     403     8400 ./traj_segs/000143/000040
     401     8400 ./traj_segs/000143/000005
     400     8400 ./traj_segs/000143/000008
     404     8400 ./traj_segs/000143/000016
     407     8400 ./traj_segs/000044/000041
     405     8400 ./traj_segs/000143/000024
     408     8400 ./traj_segs/000044/000036
     406     8400 ./traj_segs/000044/000004
     409     8400 ./traj_segs/000044/000017
     410     8400 ./traj_segs/000044/000025
     411     8400 ./traj_segs/000044/000022
     412     8400 ./traj_segs/000044/000028
     414     8400 ./traj_segs/000044/000031
     413     8400 ./traj_segs/000044/000010
     417     8400 ./traj_segs/000044/000003
     418     8400 ./traj_segs/000044/000007
     415     8400 ./traj_segs/000044/000046
     419     8400 ./traj_segs/000044/000035
     420     8400 ./traj_segs/000044/000042
     416     8400 ./traj_segs/000044/000009
     421     8400 ./traj_segs/000044/000048
     422     8400 ./traj_segs/000044/000014
     424     8400 ./traj_segs/000044/000021
     425     8400 ./traj_segs/000044/000019
     426     8400 ./traj_segs/000044/000013
     423     8400 ./traj_segs/000044/000026
     427     8400 ./traj_segs/000044/000045
     428     8400 ./traj_segs/000044/000032
     429     8400 ./traj_segs/000044/000038
     431     8400 ./traj_segs/000044/000047
     430     8400 ./traj_segs/000044/000000
     432     8400 ./traj_segs/000044/000030
     433     8400 ./traj_segs/000044/000002
     435     8400 ./traj_segs/000044/000029
     437     8400 ./traj_segs/000044/000011
     436     8400 ./traj_segs/000044/000023
     438     8400 ./traj_segs/000044/000016
     434     8400 ./traj_segs/000044/000008
     439     8400 ./traj_segs/000044/000024
     440     8400 ./traj_segs/000044/000005
     441     8400 ./traj_segs/000044/000037
     443     8400 ./traj_segs/000044/000039
     445     8400 ./traj_segs/000044/000044
     442     8400 ./traj_segs/000044/000040
     444     8400 ./traj_segs/000044/000033
     446     8400 ./traj_segs/000044/000001
     447     8400 ./traj_segs/000044/000020
     448     8400 ./traj_segs/000044/000012
     449     8400 ./traj_segs/000044/000018
     450     8400 ./traj_segs/000044/000015
     452     8400 ./traj_segs/000044/000006
     451     8400 ./traj_segs/000044/000027
     454     8400 ./traj_segs/000044/000043
     453     8400 ./traj_segs/000044/000049
     456     8400 ./traj_segs/000033/000001
     455     8400 ./traj_segs/000044/000034
     458     8400 ./traj_segs/000033/000044
     457     8400 ./traj_segs/000033/000039
     459     8400 ./traj_segs/000033/000033
     460     8400 ./traj_segs/000033/000012
     462     8400 ./traj_segs/000033/000020
     461     8400 ./traj_segs/000033/000018
     465     8400 ./traj_segs/000033/000049
     466     8400 ./traj_segs/000033/000034
     464     8400 ./traj_segs/000033/000015
     467     8400 ./traj_segs/000033/000043
     463     8400 ./traj_segs/000033/000027
     468     8400 ./traj_segs/000033/000006
     470     8400 ./traj_segs/000033/000008
     471     8400 ./traj_segs/000033/000030
     469     8400 ./traj_segs/000033/000002
     473     8400 ./traj_segs/000033/000011
     474     8400 ./traj_segs/000033/000029
     476     8400 ./traj_segs/000033/000024
     475     8400 ./traj_segs/000033/000023
     472     8400 ./traj_segs/000033/000047
     477     8400 ./traj_segs/000033/000016
     478     8400 ./traj_segs/000033/000040
     480     8400 ./traj_segs/000033/000005
     481     8400 ./traj_segs/000033/000042
     482     8400 ./traj_segs/000033/000035
     483     8400 ./traj_segs/000033/000048
     484     8400 ./traj_segs/000033/000007
     485     8400 ./traj_segs/000033/000026
     479     8400 ./traj_segs/000033/000037
     486     8400 ./traj_segs/000033/000014
     489     8400 ./traj_segs/000033/000021
     487     8400 ./traj_segs/000033/000019
     488     8400 ./traj_segs/000033/000013
     491     8400 ./traj_segs/000033/000032
     492     8400 ./traj_segs/000033/000045
     493     8400 ./traj_segs/000033/000038
     490     8400 ./traj_segs/000033/000000
     495     8400 ./traj_segs/000033/000041
     494     8400 ./traj_segs/000033/000036
     499     8400 ./traj_segs/000033/000010
     496     8400 ./traj_segs/000033/000004
     498     8400 ./traj_segs/000033/000017
     497     8400 ./traj_segs/000033/000025
     500     8400 ./traj_segs/000033/000022
     501     8400 ./traj_segs/000033/000028
     503     8400 ./traj_segs/000033/000003
     504     8400 ./traj_segs/000033/000046
     502     8400 ./traj_segs/000033/000009
     505     8400 ./traj_segs/000033/000031
     506     8400 ./traj_segs/000149/000007
     507     8400 ./traj_segs/000149/000026
     509     8400 ./traj_segs/000149/000013
     510     8400 ./traj_segs/000149/000019
     508     8400 ./traj_segs/000149/000014
     511     8400 ./traj_segs/000149/000021
     512     8400 ./traj_segs/000149/000000
     513     8400 ./traj_segs/000149/000032
     516     8400 ./traj_segs/000149/000017
     515     8400 ./traj_segs/000149/000025
     514     8400 ./traj_segs/000149/000004
     517     8400 ./traj_segs/000149/000010
     520     8400 ./traj_segs/000149/000003
     521     8400 ./traj_segs/000149/000009
     519     8400 ./traj_segs/000149/000022
     518     8400 ./traj_segs/000149/000028
     522     8400 ./traj_segs/000149/000031
     523     8400 ./traj_segs/000149/000001
     524     8400 ./traj_segs/000149/000033
     525     8400 ./traj_segs/000149/000018
     526     8400 ./traj_segs/000149/000012
     527     8400 ./traj_segs/000149/000020
     529     8400 ./traj_segs/000149/000015
     528     8400 ./traj_segs/000149/000027
     530     8400 ./traj_segs/000149/000034
     531     8400 ./traj_segs/000149/000006
     535     8400 ./traj_segs/000149/000011
     532     8400 ./traj_segs/000149/000008
     534     8400 ./traj_segs/000149/000030
     533     8400 ./traj_segs/000149/000002
     536     8400 ./traj_segs/000149/000023
     537     8400 ./traj_segs/000149/000029
     540     8400 ./traj_segs/000149/000005
     538     8400 ./traj_segs/000149/000024
     539     8400 ./traj_segs/000149/000016
     541     8400 ./traj_segs/000168/000027
     543     8400 ./traj_segs/000168/000034
     544     8400 ./traj_segs/000168/000006
     542     8400 ./traj_segs/000168/000015
     545     8400 ./traj_segs/000168/000001
     547     8400 ./traj_segs/000168/000039
     546     8400 ./traj_segs/000168/000033
     548     8400 ./traj_segs/000168/000018
     549     8400 ./traj_segs/000168/000012
     550     8400 ./traj_segs/000168/000020
     551     8400 ./traj_segs/000168/000024
     552     8400 ./traj_segs/000168/000016
     554     8400 ./traj_segs/000168/000005
     553     8400 ./traj_segs/000168/000037
     555     8400 ./traj_segs/000168/000008
     556     8400 ./traj_segs/000168/000002
     557     8400 ./traj_segs/000168/000030
     558     8400 ./traj_segs/000168/000011
     560     8400 ./traj_segs/000168/000029
     559     8400 ./traj_segs/000168/000023
     561     8400 ./traj_segs/000168/000013
     562     8400 ./traj_segs/000168/000019
     563     8400 ./traj_segs/000168/000021
     564     8400 ./traj_segs/000168/000000
     565     8400 ./traj_segs/000168/000038
     567     8400 ./traj_segs/000168/000035
     566     8400 ./traj_segs/000168/000032
     568     8400 ./traj_segs/000168/000007
     569     8400 ./traj_segs/000168/000026
     571     8400 ./traj_segs/000168/000010
     572     8400 ./traj_segs/000168/000028
     570     8400 ./traj_segs/000168/000014
     575     8400 ./traj_segs/000168/000009
     576     8400 ./traj_segs/000168/000031
     577     8400 ./traj_segs/000168/000036
     578     8400 ./traj_segs/000168/000004
     574     8400 ./traj_segs/000168/000003
     579     8400 ./traj_segs/000168/000025
     581     8400 ./traj_segs/000186/000021
     580     8400 ./traj_segs/000168/000017
     573     8400 ./traj_segs/000168/000022
     582     8400 ./traj_segs/000186/000013
     583     8400 ./traj_segs/000186/000019
     584     8400 ./traj_segs/000186/000038
     585     8400 ./traj_segs/000186/000032
     586     8400 ./traj_segs/000186/000000
     587     8400 ./traj_segs/000186/000007
     589     8400 ./traj_segs/000186/000035
     588     8400 ./traj_segs/000186/000042
     590     8400 ./traj_segs/000186/000014
     592     8400 ./traj_segs/000186/000028
     593     8400 ./traj_segs/000186/000022
     594     8400 ./traj_segs/000186/000010
     595     8400 ./traj_segs/000186/000031
     597     8400 ./traj_segs/000186/000009
     591     8400 ./traj_segs/000186/000026
     596     8400 ./traj_segs/000186/000003
     598     8400 ./traj_segs/000186/000004
     601     8400 ./traj_segs/000186/000017
     599     8400 ./traj_segs/000186/000036
     602     8400 ./traj_segs/000186/000025
     600     8400 ./traj_segs/000186/000041
     604     8400 ./traj_segs/000186/000027
     603     8400 ./traj_segs/000186/000015
     606     8400 ./traj_segs/000186/000034
     605     8400 ./traj_segs/000186/000006
     609     8400 ./traj_segs/000186/000033
     608     8400 ./traj_segs/000186/000044
     607     8400 ./traj_segs/000186/000043
     610     8400 ./traj_segs/000186/000039
     612     8400 ./traj_segs/000186/000020
     611     8400 ./traj_segs/000186/000001
     614     8400 ./traj_segs/000186/000012
     615     8400 ./traj_segs/000186/000016
     613     8400 ./traj_segs/000186/000018
     616     8400 ./traj_segs/000186/000024
     617     8400 ./traj_segs/000186/000005
     620     8400 ./traj_segs/000186/000030
     618     8400 ./traj_segs/000186/000040
     619     8400 ./traj_segs/000186/000037
     621     8400 ./traj_segs/000186/000008
     622     8400 ./traj_segs/000186/000002
     624     8400 ./traj_segs/000186/000029
     623     8400 ./traj_segs/000186/000023
     626     8400 ./traj_segs/000012/000007
     625     8400 ./traj_segs/000186/000011
     627     8400 ./traj_segs/000012/000014
     629     8400 ./traj_segs/000012/000021
     630     8400 ./traj_segs/000012/000019
     628     8400 ./traj_segs/000012/000026
     631     8400 ./traj_segs/000012/000013
     634     8400 ./traj_segs/000012/000017
     635     8400 ./traj_segs/000012/000025
     633     8400 ./traj_segs/000012/000004
     632     8400 ./traj_segs/000012/000000
     636     8400 ./traj_segs/000012/000022
     637     8400 ./traj_segs/000012/000028
     638     8400 ./traj_segs/000012/000010
     641     8400 ./traj_segs/000012/000001
     640     8400 ./traj_segs/000012/000003
     639     8400 ./traj_segs/000012/000009
     643     8400 ./traj_segs/000012/000012
     644     8400 ./traj_segs/000012/000018
     642     8400 ./traj_segs/000012/000020
     646     8400 ./traj_segs/000012/000027
     645     8400 ./traj_segs/000012/000015
     647     8400 ./traj_segs/000012/000006
     648     8400 ./traj_segs/000012/000002
     649     8400 ./traj_segs/000012/000008
     650     8400 ./traj_segs/000012/000029
     653     8400 ./traj_segs/000012/000016
     651     8400 ./traj_segs/000012/000023
     652     8400 ./traj_segs/000012/000011
     654     8400 ./traj_segs/000012/000024
     655     8400 ./traj_segs/000012/000005
     657     8400 ./traj_segs/000065/000013
     658     8400 ./traj_segs/000065/000021
     659     8400 ./traj_segs/000065/000000
     656     8400 ./traj_segs/000065/000019
     662     8400 ./traj_segs/000065/000035
     660     8400 ./traj_segs/000065/000032
     663     8400 ./traj_segs/000065/000042
     661     8400 ./traj_segs/000065/000038
     664     8400 ./traj_segs/000065/000007
     666     8400 ./traj_segs/000065/000014
     667     8400 ./traj_segs/000065/000010
     665     8400 ./traj_segs/000065/000026
     669     8400 ./traj_segs/000065/000028
     668     8400 ./traj_segs/000065/000022
     670     8400 ./traj_segs/000065/000009
     673     8400 ./traj_segs/000065/000041
     672     8400 ./traj_segs/000065/000031
     674     8400 ./traj_segs/000065/000036
     671     8400 ./traj_segs/000065/000003
     675     8400 ./traj_segs/000065/000004
     676     8400 ./traj_segs/000065/000025
     677     8400 ./traj_segs/000065/000017
     679     8400 ./traj_segs/000065/000015
     678     8400 ./traj_segs/000065/000027
     680     8400 ./traj_segs/000065/000043
     681     8400 ./traj_segs/000065/000034
     683     8400 ./traj_segs/000065/000001
     682     8400 ./traj_segs/000065/000006
     685     8400 ./traj_segs/000065/000033
     684     8400 ./traj_segs/000065/000039
     686     8400 ./traj_segs/000065/000044
     687     8400 ./traj_segs/000065/000012
     689     8400 ./traj_segs/000065/000020
     688     8400 ./traj_segs/000065/000018
     690     8400 ./traj_segs/000065/000024
     691     8400 ./traj_segs/000065/000016
     692     8400 ./traj_segs/000065/000037
     693     8400 ./traj_segs/000065/000040
     694     8400 ./traj_segs/000065/000005
     695     8400 ./traj_segs/000065/000002
     698     8400 ./traj_segs/000065/000011
     697     8400 ./traj_segs/000065/000030
     696     8400 ./traj_segs/000065/000008
     699     8400 ./traj_segs/000065/000029
