#time    #x    #y
-2.00 0.57 0.28 0.91 0.34 0.65 0.15 0.33 0.57 0.46 0.05 
-2.00 0.62 0.30 0.91 0.31 0.56 0.21 0.29 0.54 0.48 0.07 
-2.00 0.59 0.29 0.86 0.30 0.56 0.19 0.26 0.55 0.51 0.11 
-2.00 0.60 0.24 0.91 0.31 0.50 0.21 0.27 0.54 0.49 0.18 
-2.00 0.55 0.19 0.91 0.27 0.49 0.18 0.29 0.56 0.47 0.13 
-2.00 0.48 0.17 0.86 0.25 0.53 0.17 0.27 0.54 0.47 0.13 
-2.00 0.49 0.17 0.85 0.28 0.55 0.15 0.30 0.58 0.49 0.15 
-2.00 0.47 0.19 0.84 0.32 0.57 0.14 0.31 0.57 0.48 0.18 
-2.00 0.47 0.21 0.82 0.32 0.60 0.20 0.31 0.53 0.46 0.22 
-2.00 0.48 0.22 0.86 0.31 0.63 0.18 0.28 0.50 0.50 0.23 
-2.00 0.47 0.16 0.76 0.28 0.68 0.24 0.25 0.52 0.49 0.14 
-2.00 0.46 0.18 0.76 0.27 0.70 0.22 0.25 0.53 0.49 0.13 
-2.00 0.48 0.15 0.84 0.27 0.73 0.17 0.24 0.54 0.53 0.10 
-2.00 0.48 0.13 0.84 0.24 0.73 0.13 0.23 0.53 0.56 0.09 
-2.00 0.46 0.13 0.85 0.17 0.75 0.17 0.17 0.58 0.56 0.15 
-2.00 0.49 0.14 0.86 0.10 0.74 0.15 0.15 0.54 0.55 0.18 
-2.00 0.53 0.12 0.85 0.06 0.75 0.10 0.16 0.48 0.54 0.18 
-2.00 0.52 0.13 0.88 0.04 0.74 0.12 0.16 0.49 0.53 0.21 
-2.00 0.45 0.14 0.87 0.00 0.72 0.18 0.12 0.48 0.57 0.17 
-2.00 0.48 0.12 0.87 -0.04 0.74 0.15 0.15 0.45 0.62 0.17 
-2.00 0.50 0.11 0.84 -0.08 0.74 0.10 0.15 0.47 0.61 0.15 
-2.00 0.52 0.16 0.87 -0.10 0.75 0.06 0.15 0.45 0.65 0.14 
-2.00 0.54 0.18 0.88 -0.11 0.78 0.06 0.13 0.46 0.64 0.12 
-2.00 0.54 0.17 0.84 -0.10 0.79 0.07 0.09 0.48 0.59 0.09 
-2.00 0.56 0.26 0.83 -0.08 0.82 0.07 0.08 0.54 0.60 0.06 
-2.00 0.48 0.25 0.87 -0.09 0.84 0.08 0.09 0.47 0.59 0.07 
-2.00 0.49 0.29 0.85 -0.13 0.81 0.05 0.13 0.48 0.60 0.12 
-2.00 0.49 0.33 0.82 -0.15 0.77 0.08 0.14 0.52 0.57 0.12 
-2.00 0.52 0.38 0.77 -0.18 0.79 0.08 0.17 0.58 0.60 0.13 
-2.00 0.49 0.46 0.76 -0.16 0.80 0.05 0.21 0.57 0.61 0.13 
-2.00 0.53 0.47 0.77 -0.15 0.82 0.10 0.25 0.51 0.66 0.11 
-2.00 0.54 0.47 0.71 -0.15 0.80 0.13 0.25 0.55 0.71 0.10 
-2.00 0.49 0.48 0.65 -0.10 0.80 0.15 0.33 0.54 0.72 0.13 
-2.00 0.47 0.45 0.63 -0.14 0.83 0.13 0.32 0.52 0.73 0.10 
-2.00 0.49 0.48 0.65 -0.14 0.82 0.16 0.32 0.53 0.70 0.03 
-2.00 0.48 0.47 0.70 -0.14 0.78 0.12 0.27 0.52 0.68 0.01 
-2.00 0.51 0.47 0.67 -0.17 0.74 0.11 0.32 0.55 0.66 0.03 
-2.00 0.51 0.47 0.68 -0.11 0.73 0.15 0.32 0.53 0.62 0.07 
-2.00 0.46 0.50 0.74 -0.09 0.78 0.16 0.35 0.54 0.63 0.12 
-2.00 0.47 0.52 0.73 -0.08 0.72 0.13 0.33 0.55 0.63 0.12 
-2.00 0.44 0.48 0.77 -0.11 0.76 0.17 0.35 0.56 0.64 0.14 
-2.00 0.47 0.47 0.81 -0.06 0.79 0.15 0.34 0.50 0.59 0.08 
-2.00 0.46 0.46 0.80 -0.05 0.78 0.14 0.34 0.59 0.60 0.12 
-2.00 0.47 0.45 0.80 -0.09 0.78 0.16 0.34 0.58 0.59 0.13 
-2.00 0.46 0.44 0.85 -0.13 0.78 0.21 0.38 0.55 0.59 0.15 
-2.00 0.43 0.45 0.85 -0.10 0.86 0.20 0.38 0.55 0.54 0.19 
-2.00 0.39 0.43 0.80 -0.16 0.92 0.17 0.40 0.54 0.57 0.24 
-2.00 0.42 0.43 0.78 -0.15 0.97 0.20 0.40 0.52 0.57 0.22 
-2.00 0.45 0.44 0.80 -0.18 1.01 0.22 0.40 0.55 0.56 0.22 
-2.00 0.46 0.46 0.81 -0.19 1.04 0.21 0.41 0.61 0.63 0.24 
-2.00 0.42 0.49 0.81 -0.19 1.02 0.20 0.47 0.64 0.63 0.26 
-2.00 0.41 0.47 0.76 -0.19 0.93 0.20 0.46 0.66 0.62 0.23 
-2.00 0.38 0.49 0.77 -0.19 0.92 0.22 0.49 0.60 0.62 0.26 
-2.00 0.36 0.51 0.75 -0.19 0.95 0.25 0.49 0.66 0.63 0.25 
-2.00 0.36 0.53 0.77 -0.12 0.98 0.27 0.50 0.64 0.65 0.20 
-2.00 0.39 0.56 0.74 -0.14 0.95 0.35 0.46 0.65 0.64 0.17 
-2.00 0.45 0.55 0.79 -0.11 0.95 0.35 0.43 0.66 0.60 0.17 
-2.00 0.45 0.59 0.81 -0.14 0.93 0.31 0.41 0.67 0.60 0.17 
-2.00 0.52 0.62 0.79 -0.12 0.95 0.29 0.39 0.67 0.56 0.24 
-2.00 0.51 0.63 0.79 -0.08 0.99 0.27 0.37 0.75 0.55 0.25 
-2.00 0.45 0.63 0.79 -0.05 1.02 0.23 0.42 0.76 0.56 0.22 
-2.00 0.49 0.63 0.77 -0.02 1.03 0.17 0.41 0.78 0.53 0.23 
-2.00 0.50 0.57 0.74 -0.06 1.06 0.10 0.39 0.83 0.58 0.21 
-2.00 0.56 0.60 0.77 -0.08 1.04 0.09 0.40 0.81 0.55 0.19 
-2.00 0.56 0.54 0.76 -0.05 1.05 0.06 0.43 0.78 0.58 0.17 
-2.00 0.60 0.58 0.72 -0.09 1.01 0.05 0.38 0.75 0.59 0.16 
-2.00 0.54 0.59 0.71 -0.08 1.05 -0.01 0.34 0.76 0.59 0.14 
-2.00 0.57 0.60 0.76 -0.08 1.06 0.01 0.32 0.82 0.58 0.16 
-2.00 0.56 0.62 0.75 -0.11 0.98 0.07 0.32 0.84 0.55 0.17 
-2.00 0.63 0.60 0.75 -0.14 0.98 0.04 0.30 0.82 0.52 0.17 
-2.00 0.56 0.62 0.74 -0.17 0.98 0.07 0.27 0.85 0.54 0.16 
-2.00 0.58 0.64 0.79 -0.14 0.98 0.05 0.29 0.86 0.53 0.20 
-2.00 0.53 0.60 0.78 -0.09 0.99 0.08 0.32 0.85 0.56 0.22 
-2.00 0.52 0.58 0.81 -0.13 0.94 0.05 0.34 0.80 0.53 0.27 
-2.00 0.52 0.60 0.83 -0.11 0.97 0.08 0.35 0.81 0.48 0.26 
-2.00 0.53 0.65 0.79 -0.08 0.99 0.12 0.38 0.84 0.43 0.20 
-2.00 0.49 0.70 0.81 -0.05 1.00 0.14 0.43 0.80 0.39 0.21 
-2.00 0.49 0.65 0.82 0.01 0.96 0.17 0.45 0.81 0.42 0.24 
-2.00 0.45 0.62 0.86 -0.02 0.96 0.15 0.44 0.78 0.43 0.17 
-2.00 0.41 0.66 0.84 0.02 0.93 0.14 0.50 0.77 0.42 0.19 
-2.00 0.43 0.73 0.82 0.02 0.87 0.16 0.49 0.75 0.46 0.20 
-2.00 0.45 0.76 0.82 0.02 0.84 0.12 0.47 0.82 0.46 0.19 
-2.00 0.43 0.72 0.78 0.07 0.82 0.16 0.47 0.83 0.42 0.18 
-2.00 0.41 0.75 0.80 0.08 0.82 0.13 0.45 0.90 0.44 0.11 
-2.00 0.44 0.73 0.78 0.10 0.85 0.14 0.43 0.86 0.36 0.10 
-2.00 0.53 0.75 0.86 0.06 0.79 0.11 0.44 0.88 0.36 0.11 
-2.00 0.51 0.73 0.84 0.05 0.76 0.09 0.43 0.78 0.44 0.13 
-2.00 0.51 0.75 0.81 0.08 0.74 0.12 0.42 0.78 0.45 0.12 
-2.00 0.50 0.73 0.83 0.12 0.73 0.17 0.44 0.74 0.48 0.13 
-2.00 0.47 0.70 0.85 0.14 0.73 0.19 0.46 0.76 0.51 0.12 
-2.00 0.45 0.65 0.88 0.14 0.74 0.20 0.46 0.78 0.51 0.15 
-2.00 0.39 0.62 0.87 0.11 0.76 0.26 0.41 0.87 0.54 0.20 
-2.00 0.39 0.66 0.90 0.11 0.80 0.22 0.41 0.87 0.55 0.23 
-2.00 0.34 0.60 0.90 0.10 0.82 0.19 0.45 0.86 0.57 0.25 
-2.00 0.36 0.57 0.88 0.12 0.84 0.18 0.46 0.84 0.61 0.24 
-2.00 0.33 0.54 0.86 0.15 0.86 0.16 0.40 0.84 0.63 0.26 
-2.00 0.32 0.53 0.82 0.13 0.89 0.16 0.37 0.82 0.64 0.28 
-2.00 0.34 0.50 0.83 0.11 0.87 0.14 0.37 0.83 0.64 0.29 
-2.00 0.33 0.51 0.89 0.11 0.89 0.12 0.42 0.88 0.67 0.29 
-2.00 0.40 0.54 0.95 0.10 0.93 0.10 0.44 0.91 0.61 0.31 
-2.00 0.43 0.52 0.97 0.12 0.90 0.14 0.37 0.90 0.53 0.34 
-2.00 0.42 0.54 0.93 0.12 0.95 0.14 0.37 0.92 0.57 0.37 
-2.00 0.40 0.59 0.95 0.14 0.93 0.13 0.31 0.91 0.54 0.36 
-2.00 0.40 0.59 0.97 0.14 0.91 0.12 0.33 0.88 0.52 0.33 
-2.00 0.43 0.58 1.00 0.10 0.92 0.11 0.35 0.83 0.47 0.33 
-2.00 0.43 0.58 1.00 0.08 0.96 0.14 0.29 0.85 0.46 0.38 
-2.00 0.48 0.61 0.94 0.05 0.96 0.12 0.28 0.83 0.49 0.38 
-2.00 0.51 0.55 0.98 0.06 0.99 0.13 0.29 0.81 0.50 0.42 
-2.00 0.48 0.52 0.97 0.01 0.98 0.11 0.29 0.84 0.49 0.38 
-2.00 0.46 0.56 1.00 0.01 1.01 0.12 0.36 0.86 0.49 0.35 
-2.00 0.52 0.59 1.02 -0.03 0.92 0.10 0.40 0.82 0.53 0.33 
-2.00 0.50 0.64 1.04 -0.07 0.92 0.06 0.40 0.79 0.52 0.33 
-2.00 0.45 0.70 1.01 -0.10 0.92 0.08 0.35 0.84 0.52 0.28 
-2.00 0.47 0.66 0.97 -0.09 0.94 0.08 0.41 0.80 0.53 0.29 
-2.00 0.43 0.59 0.93 -0.05 0.89 0.05 0.47 0.78 0.51 0.33 
-2.00 0.41 0.61 0.95 -0.05 0.93 0.03 0.46 0.64 0.49 0.32 
-2.00 0.39 0.60 0.94 -0.07 0.92 0.05 0.50 0.63 0.53 0.28 
-2.00 0.43 0.56 0.98 -0.09 0.85 0.09 0.50 0.67 0.54 0.28 
-2.00 0.51 0.52 0.97 -0.12 0.88 0.06 0.44 0.66 0.57 0.35 
-2.00 0.50 0.46 1.00 -0.08 0.84 0.07 0.43 0.64 0.55 0.35 
-2.00 0.48 0.39 0.99 -0.10 0.87 0.04 0.39 0.64 0.57 0.34 
-2.00 0.48 0.43 1.02 -0.13 0.84 -0.01 0.42 0.70 0.56 0.34 
-2.00 0.47 0.42 0.99 -0.11 0.82 0.04 0.43 0.75 0.54 0.33 
-2.00 0.44 0.42 1.01 -0.14 0.81 0.05 0.45 0.75 0.54 0.35 
-2.00 0.43 0.39 0.97 -0.15 0.81 0.01 0.41 0.78 0.53 0.35 
-2.00 0.47 0.42 1.00 -0.14 0.80 0.09 0.42 0.83 0.53 0.41 
-2.00 0.47 0.42 1.04 -0.05 0.73 0.08 0.45 0.85 0.53 0.45 
-2.00 0.44 0.43 1.10 -0.08 0.68 0.07 0.47 0.84 0.47 0.45 
-2.00 0.42 0.41 1.11 -0.07 0.64 0.04 0.51 0.84 0.48 0.45 
-2.00 0.42 0.40 1.12 -0.09 0.57 0.06 0.57 0.87 0.50 0.48 
-2.00 0.42 0.38 1.15 -0.08 0.57 0.10 0.52 0.87 0.52 0.52 
-2.00 0.41 0.38 1.16 -0.10 0.52 0.10 0.54 0.92 0.46 0.51 
-2.00 0.38 0.35 1.16 -0.14 0.46 0.10 0.52 1.01 0.41 0.50 
-2.00 0.41 0.37 1.22 -0.15 0.53 0.13 0.55 0.99 0.37 0.45 
-2.00 0.37 0.36 1.24 -0.16 0.52 0.17 0.51 0.99 0.39 0.46 
-2.00 0.40 0.31 1.26 -0.20 0.56 0.19 0.53 0.98 0.38 0.46 
-2.00 0.40 0.32 1.26 -0.19 0.55 0.24 0.56 1.02 0.42 0.46 
-2.00 0.41 0.30 1.26 -0.20 0.46 0.25 0.55 1.02 0.38 0.51 
-2.00 0.43 0.31 1.24 -0.22 0.42 0.24 0.55 1.06 0.37 0.52 
-2.00 0.42 0.32 1.23 -0.22 0.42 0.22 0.57 1.04 0.39 0.52 
-2.00 0.45 0.36 1.17 -0.18 0.41 0.20 0.57 1.04 0.39 0.52 
-2.00 0.47 0.38 1.16 -0.15 0.42 0.20 0.53 1.05 0.44 0.53 
-2.00 0.45 0.40 1.17 -0.19 0.44 0.18 0.55 1.07 0.44 0.51 
-2.00 0.47 0.34 1.17 -0.20 0.43 0.15 0.53 1.08 0.40 0.55 
-2.00 0.46 0.31 1.12 -0.21 0.42 0.15 0.50 1.14 0.36 0.54 
-2.00 0.40 0.30 1.15 -0.23 0.41 0.16 0.52 1.17 0.38 0.47 
-2.00 0.39 0.33 1.15 -0.24 0.46 0.15 0.52 1.15 0.36 0.52 
-2.00 0.42 0.33 1.15 -0.23 0.45 0.18 0.51 1.19 0.32 0.47 
-2.00 0.41 0.32 1.14 -0.26 0.45 0.15 0.53 1.21 0.32 0.52 
-2.00 0.41 0.30 1.17 -0.23 0.45 0.12 0.49 1.18 0.36 0.51 
-2.00 0.35 0.34 1.20 -0.26 0.44 0.12 0.50 1.17 0.39 0.50 
-2.00 0.29 0.36 1.21 -0.26 0.44 0.09 0.46 1.15 0.38 0.45 
-2.00 0.27 0.38 1.24 -0.26 0.46 0.08 0.47 1.13 0.37 0.47 
-2.00 0.27 0.36 1.25 -0.24 0.52 0.10 0.46 1.16 0.40 0.47 
-2.00 0.29 0.38 1.29 -0.23 0.55 0.12 0.48 1.16 0.44 0.46 
-2.00 0.39 0.35 1.27 -0.23 0.51 0.09 0.44 1.21 0.46 0.46 
-2.00 0.42 0.39 1.28 -0.24 0.51 0.07 0.47 1.19 0.45 0.45 
-2.00 0.45 0.38 1.26 -0.26 0.44 0.06 0.47 1.26 0.50 0.44 
-2.00 0.49 0.40 1.25 -0.21 0.41 0.04 0.49 1.25 0.48 0.48 
-2.00 0.51 0.36 1.24 -0.20 0.49 0.09 0.47 1.28 0.51 0.48 
-2.00 0.53 0.37 1.21 -0.19 0.51 0.10 0.47 1.30 0.52 0.47 
-2.00 0.52 0.32 1.20 -0.13 0.44 0.14 0.43 1.28 0.51 0.45 
-2.00 0.49 0.30 1.13 -0.13 0.45 0.17 0.45 1.28 0.49 0.44 
-2.00 0.52 0.23 1.10 -0.10 0.45 0.18 0.45 1.29 0.52 0.42 
-2.00 0.50 0.23 1.14 -0.08 0.43 0.17 0.44 1.37 0.54 0.45 
-2.00 0.52 0.21 1.14 -0.12 0.43 0.17 0.45 1.35 0.55 0.45 
-2.00 0.52 0.23 1.11 -0.13 0.40 0.14 0.42 1.41 0.56 0.40 
-2.00 0.50 0.21 1.10 -0.11 0.40 0.17 0.46 1.32 0.53 0.42 
-2.00 0.51 0.25 1.12 -0.15 0.41 0.23 0.46 1.30 0.53 0.39 
-2.00 0.48 0.18 1.05 -0.11 0.38 0.21 0.49 1.24 0.56 0.33 
-2.00 0.53 0.21 1.03 -0.15 0.39 0.24 0.53 1.25 0.51 0.38 
-2.00 0.50 0.19 0.98 -0.15 0.38 0.21 0.50 1.22 0.49 0.37 
-2.00 0.49 0.20 0.98 -0.15 0.44 0.18 0.55 1.26 0.51 0.39 
-2.00 0.46 0.21 1.01 -0.10 0.39 0.17 0.49 1.26 0.52 0.37 
-2.00 0.48 0.19 1.05 -0.10 0.41 0.15 0.48 1.26 0.50 0.38 
-2.00 0.49 0.20 1.01 -0.08 0.44 0.19 0.43 1.29 0.53 0.34 
-2.00 0.46 0.27 1.00 -0.08 0.46 0.21 0.46 1.31 0.53 0.34 
-2.00 0.45 0.28 1.06 -0.11 0.46 0.20 0.41 1.37 0.53 0.30 
-2.00 0.48 0.27 1.04 -0.09 0.50 0.22 0.43 1.36 0.50 0.36 
-2.00 0.46 0.28 1.04 -0.11 0.45 0.22 0.44 1.42 0.48 0.35 
-2.00 0.47 0.33 1.03 -0.10 0.44 0.21 0.47 1.46 0.44 0.35 
-2.00 0.53 0.25 1.08 -0.15 0.39 0.21 0.43 1.46 0.42 0.35 
-2.00 0.57 0.27 1.09 -0.15 0.37 0.27 0.42 1.46 0.42 0.36 
-2.00 0.59 0.26 1.09 -0.21 0.36 0.25 0.41 1.45 0.45 0.35 
-2.00 0.59 0.23 1.10 -0.17 0.33 0.25 0.45 1.44 0.46 0.40 
-2.00 0.55 0.25 1.05 -0.11 0.33 0.27 0.44 1.41 0.47 0.37 
-2.00 0.56 0.28 1.04 -0.01 0.33 0.26 0.40 1.39 0.49 0.39 
-2.00 0.53 0.27 1.06 -0.01 0.38 0.28 0.43 1.41 0.51 0.44 
-2.00 0.53 0.24 1.05 0.02 0.42 0.30 0.43 1.36 0.53 0.50 
-2.00 0.53 0.25 1.09 -0.05 0.45 0.32 0.46 1.39 0.54 0.51 
-2.00 0.51 0.24 1.09 -0.00 0.43 0.33 0.46 1.39 0.55 0.53 
-2.00 0.48 0.22 1.10 -0.00 0.41 0.26 0.46 1.34 0.54 0.57 
-2.00 0.49 0.26 1.10 0.04 0.42 0.25 0.44 1.36 0.56 0.58 
-2.00 0.43 0.24 1.06 0.09 0.44 0.28 0.52 1.35 0.54 0.63 
-2.00 0.41 0.25 1.03 0.01 0.44 0.33 0.49 1.37 0.53 0.69 
-2.00 0.48 0.21 1.05 0.07 0.44 0.31 0.51 1.32 0.53 0.63 
-2.00 0.45 0.22 1.08 0.06 0.44 0.23 0.54 1.34 0.58 0.61 
-2.00 0.47 0.24 1.10 0.05 0.40 0.24 0.51 1.33 0.61 0.56 
-2.00 0.47 0.26 1.08 0.06 0.36 0.25 0.58 1.24 0.67 0.57 
-2.00 0.46 0.24 1.04 0.13 0.32 0.26 0.63 1.23 0.66 0.56 
-2.00 0.42 0.20 1.09 0.15 0.34 0.29 0.65 1.25 0.64 0.57 
-2.00 0.40 0.25 1.11 0.13 0.34 0.29 0.66 1.20 0.62 0.58 
-2.00 0.40 0.23 1.10 0.16 0.32 0.35 0.65 1.18 0.59 0.62 
-2.00 0.40 0.27 1.08 0.17 0.32 0.29 0.61 1.18 0.52 0.59 
-2.00 0.41 0.27 1.04 0.12 0.35 0.28 0.62 1.16 0.51 0.58 
-2.00 0.44 0.26 1.06 0.17 0.36 0.24 0.61 1.18 0.56 0.52 
-2.00 0.42 0.27 1.01 0.15 0.36 0.27 0.60 1.15 0.57 0.50 
-2.00 0.46 0.29 1.03 0.21 0.34 0.26 0.61 1.12 0.56 0.54 
-2.00 0.43 0.28 1.03 0.23 0.40 0.25 0.57 1.13 0.55 0.54 
-2.00 0.41 0.30 1.00 0.20 0.40 0.24 0.55 1.15 0.50 0.53 
-2.00 0.44 0.32 0.95 0.22 0.40 0.24 0.53 1.15 0.48 0.52 
-2.00 0.37 0.29 0.97 0.23 0.38 0.26 0.53 1.17 0.47 0.52 
-2.00 0.37 0.26 0.93 0.20 0.38 0.25 0.46 1.15 0.45 0.50 
-2.00 0.39 0.25 0.91 0.17 0.37 0.27 0.46 1.10 0.43 0.52 
-2.00 0.37 0.27 0.95 0.16 0.30 0.16 0.48 1.14 0.45 0.48 
-2.00 0.47 0.33 0.93 0.16 0.27 0.09 0.50 1.14 0.47 0.46 
-2.00 0.44 0.32 0.94 0.16 0.27 0.09 0.53 1.12 0.48 0.41 
-2.00 0.38 0.27 0.90 0.15 0.28 0.07 0.57 1.11 0.45 0.40 
-2.00 0.41 0.25 0.85 0.18 0.27 0.08 0.57 1.10 0.47 0.40 
-2.00 0.42 0.30 0.81 0.14 0.27 0.09 0.57 1.09 0.52 0.38 
-2.00 0.45 0.27 0.78 0.11 0.33 0.04 0.61 1.03 0.48 0.34 
-2.00 0.48 0.23 0.78 0.10 0.31 0.04 0.57 1.03 0.52 0.36 
-2.00 0.47 0.28 0.77 0.06 0.30 0.05 0.60 1.01 0.49 0.35 
-2.00 0.49 0.24 0.72 0.09 0.32 0.04 0.58 0.97 0.45 0.32 
-2.00 0.45 0.21 0.66 0.04 0.34 0.01 0.63 0.94 0.46 0.33 
-2.00 0.51 0.22 0.68 0.09 0.27 -0.02 0.60 0.95 0.47 0.38 
-2.00 0.50 0.19 0.70 0.12 0.24 0.02 0.61 0.94 0.44 0.46 
-2.00 0.54 0.17 0.69 0.14 0.24 0.01 0.56 0.94 0.46 0.45 
-2.00 0.53 0.18 0.64 0.11 0.32 -0.02 0.62 0.97 0.45 0.44 
-2.00 0.55 0.22 0.65 0.12 0.30 -0.06 0.66 0.96 0.48 0.46 
-2.00 0.52 0.21 0.67 0.19 0.30 -0.09 0.68 0.94 0.52 0.42 
-2.00 0.47 0.21 0.71 0.21 0.32 -0.07 0.68 0.99 0.59 0.42 
-2.00 0.48 0.19 0.76 0.27 0.36 -0.08 0.75 1.01 0.60 0.47 
-2.00 0.50 0.19 0.77 0.29 0.38 -0.08 0.78 1.00 0.64 0.45 
-2.00 0.50 0.18 0.81 0.26 0.41 -0.07 0.77 0.98 0.64 0.44 
-2.00 0.49 0.15 0.84 0.23 0.43 -0.04 0.74 0.96 0.67 0.43 
-2.00 0.46 0.14 0.81 0.19 0.44 -0.04 0.70 0.98 0.67 0.37 
-2.00 0.46 0.10 0.79 0.17 0.50 -0.00 0.67 1.01 0.70 0.39 
-2.00 0.48 0.06 0.77 0.16 0.54 0.01 0.75 0.97 0.66 0.34 
-2.00 0.51 0.07 0.78 0.18 0.53 0.02 0.74 0.98 0.71 0.35 
-2.00 0.54 0.06 0.73 0.16 0.48 0.03 0.74 0.98 0.73 0.34 
-2.00 0.54 0.03 0.77 0.14 0.48 0.06 0.74 1.02 0.72 0.34 
-2.00 0.48 0.01 0.77 0.20 0.46 0.10 0.79 1.02 0.67 0.29 
-2.00 0.50 -0.04 0.78 0.22 0.42 0.10 0.81 1.03 0.66 0.30 
-2.00 0.45 -0.02 0.79 0.26 0.45 0.13 0.80 1.03 0.71 0.25 
-2.00 0.44 0.01 0.71 0.29 0.40 0.17 0.81 1.07 0.74 0.22 
-2.00 0.44 -0.01 0.69 0.32 0.33 0.15 0.79 1.06 0.74 0.21 
-2.00 0.41 -0.04 0.66 0.28 0.30 0.15 0.81 0.99 0.71 0.18 
-2.00 0.38 -0.08 0.62 0.23 0.30 0.16 0.82 0.98 0.66 0.23 
-2.00 0.35 -0.08 0.61 0.25 0.30 0.15 0.78 0.99 0.68 0.29 
-2.00 0.31 -0.08 0.66 0.23 0.32 0.17 0.78 1.04 0.66 0.30 
-2.00 0.31 -0.06 0.69 0.24 0.31 0.16 0.82 0.99 0.64 0.27 
